Id,Label,timeset,modularity_class
"杨家岭",,,16
"浙江大学附属中学",,,29
"浙大附中",,,29
"王一义",,,29
M1艾布拉姆斯系列主战坦克,,,22
"始祖山",,,16
"国家AAA级旅游区",,,16
"具茨山",,,16
"袁鹰[当代著名作家、诗人、儿童文学家]",,,3
"田钟洛",,,3
"之江大学",,,3
"列夫·雅辛",,,15
1990年3月20日,,,15
"守门员",,,15
"苏联共产党",,,3
"山东省潍坊第一中学",,,29
"为中华之崛起而读书",,,29
"于允锋",,,29
"邵爱民",,,29
"潍坊市教育局",,,29
"弗朗哥·巴雷西",,,15
"特拉瓦利亚托",,,15
1960年5月8日,,,15
"鹦嘴鱼",,,8
"鹦鹉鱼",,,8
"冰床",,,5
"战鹤文",,,176
"王龙华",,,176
"今夜天使降临",,,176
"杨善洲",,,176
"明星危情",,,176
"与敌共眠",,,176
"镜花缘传奇",,,176
"猜猜",,,176
"大年三十",,,176
1974年8月26日,,,3
"侯氏制碱法",,,3
"圣少女[锅岛修执导的电视动画]",,,23
"金崎贵臣",,,23
"立川惠",,,23
"世嘉土星",,,23
"门之园惠美",,,23
"山崎和佳奈",,,23
"马尔科·范巴斯滕",,,15
"乌得勒支",,,15
"声音[物理术语]",,,1
"张茜[江苏籍女演员]",,,176
"常州纺织服装职业技术学院",,,176
"聊斋3之庚娘",,,176
"李慧珍",,,176
"如此婚姻",,,176
"聊斋贰罗刹海市",,,176
"春蚕织梦",,,176
"流氓太医",,,176
"爱神来了",,,176
"西塘河",,,176
"鹜",,,8
"黑魔法[文化概念]",,,5
"白魔法",,,5
"思维理念",,,1
"刹参禅天台山",,,16
"冰川地貌",,,16
"冰川学",,,16
"北京165中学",,,14
"北京第十一女子中学",,,14
"左小青",,,14
1977年6月25日,,,14
"爷们儿",,,14
"陈道明",,,14
"朱质冰",,,14
"幸福照相馆",,,14
"国家底线",,,14
"超少年密码",,,14
"大客栈",,,14
"后海不是海",,,14
"于无声处",,,14
"我的绝密生涯",,,14
"大漠苍狼",,,176
"百花深处",,,176
"又见白娘子",,,176
"金凤花开",,,14
"我们的八十年代",,,14
"香气迷人",,,14
"海阔天高",,,14
"辛追传奇",,,14
"铁面无私",,,14
"如果有来生",,,14
"棒球少年",,,14
"因为有爱",,,14
"红月亮",,,14
1983年10月20日,,,23
"绫野刚",,,23
"玉山铁二",,,23
"勇者义彦和魔王之城",,,23
"第50次初吻",,,23
"硬核",,,23
"点",,,23
JOJO的奇妙冒险：不灭钻石第一章,,,23
"平行世界",,,23
"暗金丑岛君：完结篇",,,23
"何者",,,23
"暗金丑岛君3",,,23
"爆漫王",,,23
"暗金丑岛君2",,,23
"凶恶",,,23
"我还没有全力以赴",,,23
"落语电影",,,23
"爱疯三次元",,,23
"那夜的武士",,,23
BUNGO 适度的欲望,,,23
"想戴上戒指",,,23
"非关正义：真相",,,23
"杀戮都市：完美答案",,,23
"太平洋的奇迹",,,23
"杀戮都市",,,23
"粗暴与待机",,,23
"十三刺客",,,23
"星降大洗城",,,23
"毒气风暴",,,23
"鸭川小鬼",,,23
252生存者,,,23
"逝纸",,,23
"舞妓班",,,23
"等待，只为与你相遇",,,23
Jenifa 泪石之恋,,,23
"暗金丑岛君第三季",,,23
REPLAY &amp; DESTROY,,,23
"暗金丑岛君第二季",,,23
"勇者义彦和恶灵之钥",,,23
H2,,,23
"水男孩",,,23
"水姑娘",,,23
"鬼魅小夜子",,,23
"感应少年2",,,23
MBT-2000主战坦克,,,16
"中国北方工业公司",,,16
"台北101",,,16
"卧虎藏龙[李安导演电影]",,,2
"中国电影合作制片公司",,,2
"安徽宏村",,,2
"奥斯卡最佳外语片奖",,,2
"周艳泓",,,23
"周彦宏",,,23
"又见茉莉花",,,23
"要嫁就嫁灰太狼",,,23
"代号叫麻雀",,,23
"三喜临门",,,23
"就赌这一次",,,23
"笑面人生",,,23
"铀浓缩",,,1
"于荣光",,,176
"护国将军传奇",,,176
"娘要嫁人",,,176
"孙玮",,,176
"穆麒同",,,176
"侦探成旭之龙城岁月",,,176
"我是谁2015",,,176
"校车",,,176
"千年僵尸王",,,176
"双天至尊2",,,176
"古惑奇兵之兵行险着",,,176
"空中小姐",,,176
"霹雳神鹰",,,176
"燃情狙击手",,,176
"东瀛游侠",,,176
"联手警探",,,176
"血泪情仇",,,176
"阮氏三雄",,,176
"木棉袈裟",,,176
"大玉儿传奇",,,176
"隋唐英雄5",,,176
"移动的枪口",,,176
"舞乐传奇",,,176
"从将军到士兵",,,176
"牧马人",,,23
"关中义事",,,176
"女神捕",,,176
"跤王",,,176
"天命姻缘",,,176
"紧急链接",,,176
"侦探成旭之千年迷局",,,176
"粉墨王侯",,,176
"墓后追凶",,,176
"穿越围城",,,176
"冰山上的来客",,,176
"有泪尽情流",,,176
"金剑雕翎",,,176
"生死柬",,,176
"真情玫瑰",,,176
"一江春水",,,176
"关汉卿传奇",,,176
"真言",,,176
"策马啸西风",,,176
"蓝色妖姬",,,176
"将军坟",,,16
"王皓[乒乓球运动员]",,,3
"皓皓",,,3
1983年12月1日,,,3
"闫博雅",,,3
"团结[精神品质]",,,2
"众人拾柴火焰高",,,2
"分裂",,,2
"轩辕丘[河南开封地名]",,,5
"避孕",,,1
"亿乐",,,5
"杨雪[中国大陆女演员]",,,176
1980年10月16日,,,176
"一百万",,,176
"继母",,,23
"赵海",,,176
"刘诗诗",,,23
"耿乐",,,176
"无名者",,,176
"破晓",,,176
"永不褪色的家园",,,176
"活佛济公4",,,176
"对不起爱上你",,,176
"信者无敌",,,176
"哎呀妈妈",,,176
"红色黎明",,,176
"万历首辅张居正",,,176
"人间正道是沧桑",,,23
"根在中原",,,176
"谁懂我的心",,,176
"幸福里九号",,,176
"团委书记",,,176
"跨国新娘",,,176
"天国战士",,,176
"我拿什么爱你",,,176
"尘封迷案",,,23
"西藏天空",,,176
"变异危机",,,176
"你会爱上陌生人吗",,,176
"万荣县",,,16
"汾阴",,,16
"解店镇",,,16
"运城北站",,,16
"何香凝",,,3
"女子美术大学",,,3
"廖仲恺",,,3
"国民党左派",,,3
"柴崎幸",,,23
"妻夫木聪",,,23
"本田翼",,,23
"大逃杀",,,23
"日本沉没",,,23
"小好、小麻、佐和子",,,23
"蜗牛餐厅",,,23
"少林少女",,,23
"多罗罗",,,23
"县厅之星",,,23
"被人嫌弃的松子的一生",,,23
"发丝物语",,,23
"在世界中心呼喊爱",,,23
"鬼来电",,,23
Drive,,,23
Soundtrack,,,23
"案山子",,,176
"化妆师",,,23
"女城主直虎",,,23
"冰之辙",,,23
"神探伽利略XX～内海薰最后的案件愚弄",,,23
"外交官黑田康作",,,23
"五岛医生诊疗所2006",,,23
"五岛医生诊疗所",,,23
"心理医生恭介",,,23
"梦想加州",,,23
"魔界学园",,,23
"永田町",,,23
21点,,,23
"新闻最前线",,,23
"另一个天堂",,,23
"恶女",,,23
"日本恐怖童话六部曲",,,23
"纯爱学园",,,23
"鸭[家禽种类]",,,8
"鸭亚科",,,8
"家鸭",,,8
"两院制",,,22
"二院制",,,22
"詹子晴",,,23
"詹雅文",,,23
1988年4月11日,,,23
"黑girl",,,23
"我爱黑涩会",,,23
"宝岛双雄",,,23
"布袋甩尾",,,23
"廖仲恺[中国近代民主革命家、中国国民党左派领袖]",,,3
1877年4月23日,,,3
1925年8月20日,,,3
"廖恩煦",,,3
"廖仲恺何香凝墓",,,3
"黑夜传说[欧美2003年凯特·贝金赛尔主演电影]",,,2
Underworld,,,2
"杨欣[影视演员]",,,176
1982年9月18日,,,176
"山东艺术学院戏剧学院",,,176
"关中刀客",,,176
"真相的背后",,,176
"冲出迷雾",,,176
"给幸福下订单",,,176
"蕾女心经",,,176
"岛城风云",,,176
"新红楼梦",,,176
"黑金地的女人",,,176
"男人本色",,,176
"台上人家",,,176
"小镇来的俏妞",,,176
"活着乐着",,,176
"冬哥的春天",,,176
"远古大帝·大舜传奇",,,176
"巨蟹",,,176
"少年闵子骞",,,176
"日照好人",,,176
"愤怒的西瓜",,,176
"别墅里的农家院",,,176
"惊魂平安夜",,,176
"遂昌县",,,20
"平昌",,,20
"西安电影制片厂",,,2
"宁夏镇北堡影视城",,,2
"丁凯乐",,,23
"乐乐",,,23
"李瑞",,,23
"阳光小学",,,23
"异步传输",,,1
"字符",,,1
"约翰·塞纳",,,15
"摔角",,,15
"摔角选手",,,15
"余姓",,,5
"春秋[东周前半期历史阶段]",,,22
"原始宗教",,,22
"安徽中医药高等专科学校",,,29
"姚应水",,,29
"药学系",,,29
"全国科普教育基地",,,29
"杨童舒",,,176
1975年5月7日,,,176
"吉林艺术学院",,,176
"汉武大帝",,,176
"长安丽人",,,176
"都是一家人",,,176
"黄大妮",,,176
"彭德怀元帅",,,176
"惊天岳雷",,,176
"战火红颜",,,176
"小鬼子走着瞧",,,176
"江郎山下",,,176
"枪林弹雨",,,176
"同心兄弟",,,176
"缉毒精英",,,176
"天下人家",,,176
"一生守护",,,176
"中国式亲情",,,176
"缉毒先锋",,,176
"心远",,,176
"雪狼",,,176
"终极记忆",,,176
"家有公婆",,,176
"为了承诺",,,176
"别忘了爱自己",,,176
"男人养家",,,176
"天生绝配闹翻天",,,176
"离婚女人",,,176
"冼夫人在海南",,,176
"秋潮向晚天",,,176
"白色陷阱",,,176
"仰头老婆低头汉",,,176
"都市情感",,,176
"东方潮",,,176
"风流唐伯虎",,,176
"玉人箫",,,176
"东周列国·战国篇",,,176
"叶赫那拉公主",,,176
"远东阴谋",,,176
"咱爸咱妈",,,176
"错在重逢",,,176
"一辈子的姐弟",,,176
"童心",,,176
"生死拯救",,,176
"隐私保险箱",,,176
"爱情曲别针",,,176
"团支部书记",,,176
"命运有数",,,176
"人间真情",,,176
"冬日细语",,,176
"朝阳门",,,176
"鹤童",,,176
"祛魅",,,1
Disenchantment,,,1
"网语",,,5
"心悦诚服",,,5
"洞箫",,,2
"《鹧鸪飞》",,,2
"金银花茶",,,14
"劳动和社会保障部办公厅关于加强劳动保障监察工作的通知",,,22
"轧马路",,,5
"托马斯·亨利·赫胥黎",,,3
"淞沪会战[抗战时期规模最大、战斗最惨烈的战役之一]",,,3
"吴道子[唐代绘画大师]",,,3
"画圣",,,3
"公元759年",,,3
"柏林墙[反法西斯防卫墙]",,,3
"德意志民主共和国",,,3
"南北差异",,,16
"嵌入式词汇",,,1
"专用集成电路",,,1
"审判公开",,,22
"俞飞鸿",,,176
"爱有来生",,,176
"大宅门第二部",,,176
"姚橹",,,176
"杨玏",,,176
"没有别的爱",,,176
"千年敬祈",,,176
"梦幻田园",,,176
Superfights,,,176
"北京杂种",,,176
"喜福会",,,176
"特区打工妹",,,176
"凶手与懦夫",,,176
"闪光的彩球",,,176
"洋嫁",,,176
"父亲的身份",,,176
"大清盐商",,,176
"大南迁",,,176
"我爱你，再见",,,176
"大明天子",,,176
"军港之夜",,,176
"生死同行",,,176
"幸福的季节",,,176
"杨坤[中国内地流行乐男歌手、影视演员、制作人]",,,23
1972年12月18日,,,23
"北京杨家唱将演艺文化有限公司",,,23
"无所谓",,,23
"那一天",,,23
"穷浪漫",,,23
"空城",,,176
"真的很在乎",,,23
"站台2010",,,23
"会不会",,,23
"里约热内卢",,,23
"张嘉洵",,,23
"韩雷",,,23
"冠军的心",,,23
"边境风云",,,23
"中影华纳横店影视有限公司",,,2
2006年8月18日,,,2
"叶蓓[中国内地女歌手]",,,23
"白衣飘飘的年代",,,23
"纯真时代",,,23
b小调雨后,,,23
"拉手帮",,,23
"中国十大名花",,,8
"不等价交换",,,22
"净贸易条件",,,22
"国际交换",,,22
"不告不理",,,22
"不干涉原则",,,22
"美少女战士[1992年日本动画片]",,,23
"朝日电视台",,,23
"人力资源管理师[职务的一种]",,,1
"国家职业资格证书",,,1
"不可抗力之男仆的秘密",,,2
"新片场",,,2
"孙承志",,,2
"胡梦",,,2
"全网",,,2
"不可抗力爱上你",,,2
"鹅[家禽]",,,8
"家鹅",,,8
goose,,,8
"磨牙症",,,1
"牙齿",,,1
"公开审判",,,22
"甘雨[甘雨天津人民艺术剧院演员]",,,3
8月6日,,,3
"王者[2017年赵寅成、郑雨盛主演电影]",,,2
NEW,,,2
"韩在林",,,2
2017年1月18日,,,2
"于娜[内地影视女演员]",,,176
Yuna,,,176
1981年6月6日,,,176
"排球女将",,,176
44cm,,,176
"赵京南",,,176
"印小天",,,176
"我的麻辣女友",,,176
"热血码头",,,176
"高山流水",,,3
"首富",,,176
"第七座墓志铭",,,176
"母亲是条河",,,176
"成都往事",,,176
"暗算",,,176
"浪子燕青",,,176
"心戒",,,176
"荣誉",,,4
"顾景舟",,,176
"九里香",,,176
"云下的日子",,,176
"谍战玫瑰",,,176
"袁泉[中国内地女演员、歌手]",,,176
Yolanda,,,176
1977年10月16日,,,176
"美丽的大脚",,,176
"曾黎",,,176
"心花路放",,,176
"上海伦巴",,,176
"蓝色爱情",,,176
"上海纪事",,,176
"阴丹士林",,,176
"花之恋",,,176
"白屋之恋",,,176
"爱在边缘",,,176
"完美",,,23
"旋涡",,,1
"完美夏天",,,176
"爱情的滋味",,,176
"生命因你而美丽",,,176
"袁立",,,176
"袁莉",,,176
"林博文",,,176
"赵岭",,,176
"徐威",,,176
"姚卓君",,,176
"铁齿铜牙纪晓岚第肆部",,,176
"牟氏庄园",,,176
"大校的女儿",,,176
"玲珑女",,,176
"致命邂逅",,,176
"法门寺猜想",,,176
"英雄无悔",,,176
"飞来横福",,,176
"西安故事",,,176
"大惊小怪",,,176
"非常爱情",,,176
"达利[西班牙超现实主义绘画大师]",,,3
"萨尔瓦多·达利",,,3
1989年1月23日,,,3
"藏头诗[诗歌类型]",,,5
"唐诗",,,5
"孔平仲",,,5
"封建社会[实行封建政治、经济制度的社会形态]",,,22
"社会状态",,,22
"地主阶级",,,22
"自然经济",,,22
"湖北经济学院",,,29
"陈浩武",,,29
"聂庆平",,,29
"师汉民",,,29
"邹贤启",,,29
"日本龙三角",,,16
"福尔摩沙三角",,,16
"雅克·奥芬巴赫",,,3
"德国科隆",,,3
"告诉乃论",,,22
"泛90",,,5
"赵超[清华大学美术学院副教授]",,,3
"二元论",,,1
"笛卡尔",,,1
"产品可靠性",,,1
"恒号电话",,,1
"二元经济",,,5
"伯克",,,5
2007年1月29日,,,22
"李国华",,,22
"中国GIS联盟",,,2
PALM,,,1
"杞人忧天[中国汉语成语]",,,23
"社会保险[社会保障制度的一个最重要的组成部分]",,,22
"焊接",,,5
"接合",,,5
"台阁体[明代文学创作风格]",,,5
"二氧化钛",,,1
TiO2,,,1
"二元化学武器",,,22
"凡尔赛条约",,,3
1919年6月28日,,,3
1920年1月10日,,,3
"常春藤盟校",,,29
"唐纳德·特朗普",,,29
"埃隆·马斯克",,,29
"泰勒·斯威夫特[美国创作型女歌手]",,,23
"泰勒·艾莉森·斯威夫特",,,23
Tay,,,23
1989年12月13日,,,23
Love Story,,,23
Blank Space,,,23
Look What You Made Me Do,,,23
"纳什维尔",,,23
"杰克·吉伦哈尔",,,23
"汤姆·希德勒斯顿",,,23
"加尔文·哈里斯",,,23
lorde,,,23
"艾伦·德詹尼丝",,,23
"赛琳娜·戈麦斯",,,23
I Knew You Were Trouble.,,,23
shake it off,,,23
"赐予者",,,23
"老雷斯的故事",,,23
"乖乖女是大明星",,,23
"乔纳斯兄弟3D演唱会",,,23
"杰茜驾到",,,23
"犯罪现场调查：拉斯维加斯",,,23
"实时多任务操作系统",,,1
CD-ROM,,,29
"伦敦[英国首都]",,,16
"伦敦市政厅",,,16
"萨迪克·汗",,,16
"二氧化硫",,,1
sulfur dioxide,,,1
"管制",,,1
"正定国家乒乓球训练基地",,,29
"小霞",,,176
"黄晓霞",,,176
"黄小珊",,,176
"苏珊",,,176
"拆穿",,,176
"圣诞",,,176
"亚洲第一女声",,,176
"一起来",,,176
"香味",,,176
"骄傲",,,176
"大爱",,,176
"白举纲",,,176
"哥伦比亚学院",,,29
"新闻学",,,29
"野人花园",,,4
"龙须茶",,,14
"凡尔赛体系",,,5
"蔡一杰",,,23
1967年2月6日,,,23
Lonely,,,23
"失恋",,,23
"失乐园",,,23
"上瘾",,,23
"有缘来做伙",,,23
"蔡一智",,,23
"张耀扬",,,176
"苏志威",,,23
"蒙牛",,,4
"卢敏放",,,4
"彭丽媛",,,23
1962年11月20日,,,23
"谁不说俺家乡好",,,23
"在希望的田野上",,,23
"红梅赞",,,23
"茶饮料",,,14
"共进会",,,3
"王只",,,5
"龌龊",,,5
"马丁·路德·金[美国黑人民权运动领袖]",,,3
Martin Luther King,,,3
"非裔美国人",,,15
1929年1月15日,,,3
1968年4月4日,,,3
"波士顿大学",,,29
"九连环[中国传统民间游戏]",,,14
"陈安之",,,3
1967年12月28日,,,3
"曹查理",,,23
1950年3月24日,,,23
"我为卿狂",,,23
"魔高一丈",,,23
"二王庙",,,16
"二王八司马",,,22
"海马宫茶",,,8
"茶科",,,8
"黄茶",,,14
"曹攀攀",,,23
"容志行",,,15
"山水龙剑",,,14
"战国七雄[战国时期七个最强大的诸侯国的统称]",,,22
"鹿苑茶",,,14
"清肝明目",,,14
"卡内基·梅隆大学",,,29
"卡耐基梅隆大学",,,29
1900,,,3
"萨拉米斯海战",,,22
"公元前480年",,,22
"简·奥斯汀",,,3
1775年12月16日,,,3
"盐水蜂炮",,,5
"杨锐[CCTV英语频道主持人]",,,23
1963年5月2日,,,23
"黑社会[2005年任达华、梁家辉主演电影]",,,176
"龙城岁月",,,176
"杜琪峰",,,176
"陈豪[中国香港男演员]",,,176
1971年4月16日,,,176
"陈茵媺",,,176
"黎姿",,,176
"完美叛侣",,,176
"潮流教主",,,176
"陪着你走",,,176
"鬼同你OT",,,176
"水发胭脂",,,176
"法外风云",,,176
4 in love,,,176
"点解阿Sir系阿Sir",,,176
"秋香怒点唐伯虎",,,176
"汇通天下",,,176
"妙手仁心Ⅲ",,,176
"扑水冤家",,,176
"转世惊情",,,176
"点对点",,,1
"香港大夜总会",,,176
"青春援助交际",,,176
"恐怖鸡",,,176
"电影故事",,,176
"影子敌人",,,176
"晚九朝五",,,176
"康奈尔大学",,,29
Cornell University,,,29
"赛珍珠",,,29
"华盛顿大学[华盛顿大学-西雅图]",,,29
swf,,,23
"湛江市第二中学",,,29
"湛江二中",,,29
"杨耀明",,,29
"罗切斯特大学",,,29
"私立大学",,,29
"诺贝尔物理学奖获得者",,,29
1:10,,,29
"梅河口",,,16
"杨成武",,,3
"福建长汀县",,,3
2004年2月14日,,,3
"上将",,,3
"刑事责任",,,22
"犯罪分子",,,22
"永春佛手",,,14
"香橼种",,,14
"乌龙茶",,,14
"衡水三绝",,,3
"二十一条",,,22
"《中日民四条约》",,,22
1915年5月9日,,,22
1915年1月18日,,,22
"陈存正",,,23
"英属香港",,,23
"黄翊",,,23
"芝加哥大学",,,29
"弗里德曼",,,29
"沃森",,,29
"崔琦",,,29
"哈勃",,,29
"佛说尸迦罗越六方礼经",,,5
"中沙群岛",,,16
"中沙大环礁",,,16
"自诉",,,5
"自愬",,,5
"樊桐舟",,,16
"香港英皇娱乐集团",,,16
"灵騠",,,8
"约翰·霍普金斯大学",,,29
"蒲鞋弄",,,1
"科隆群岛[岛屿]",,,16
"加拉帕戈斯群岛",,,16
"加拉巴哥群岛",,,16
"巴克里索莫雷诺港",,,16
2007-2010,,,16
"被时间遗忘的土地[美国2009年托马斯·豪威尔指导电影]",,,2
C·托马斯·豪威尔,,,2
"後出阿弥陀佛偈经",,,22
"后出阿弥陀佛偈经",,,22
"调解[词语释义]",,,22
"水结晶",,,1
"财神弄",,,16
"蒙顶黄芽",,,14
"二体问题",,,1
"官帽椅[介绍解释]",,,14
"裸子植物",,,8
"双维管束松亚属",,,8
"陈庭威",,,176
"广东潮阳",,,176
"林百欣",,,176
"邓萃雯",,,176
"再见黄埔滩",,,176
"雷公",,,176
"心肝宝贝",,,176
8号巴士站站情,,,176
"警探雷鸣",,,176
"我来自广州",,,176
"香港的故事",,,176
"爱在他乡",,,176
"别说爱我",,,176
"摩登七十二家房客",,,176
"一千灵异夜",,,176
"豪门",,,176
"黄金传奇",,,176
"旭日背后",,,176
"潮汕烟雨之潮汕风云",,,176
"八大毒枭",,,176
"爱之杀",,,176
"千王家族",,,176
"英雄重英雄",,,176
"天使行动II之火凤狂龙",,,176
"神奇两女侠",,,176
"蓝色时分",,,176
"三文治",,,176
"阿福的礼物",,,176
"米洛斯拉夫·克洛泽",,,15
K神,,,15
1978年6月9日,,,15
"陈明[中国内地女歌手]",,,23
1968年7月15日,,,23
"《寂寞让我如此美丽》",,,23
"《我要找到你》",,,23
"寂寞让我如此美丽",,,23
"为你",,,23
"我要找到你",,,23
"开心超人",,,23
"英国国旗[米字旗——英国国旗]",,,1
1801年1月1日,,,1
"加勒比海盗[迪士尼出品奇幻冒险系列电影]",,,2
Pirates of the Caribbean,,,2
"神鬼奇航",,,2
"戈尔·维宾斯基",,,2
"杰瑞·布鲁克海默",,,2
"荣国府[河北正定旅游景区]",,,16
"范志毅[中国足球名宿]",,,15
1969年11月6日,,,15
"中后卫",,,15
"张梦瑾",,,15
"仲裁",,,22
"亳州市第五中学",,,29
"方伟涛",,,29
"佛说八吉祥神咒经",,,5
DVD-RW,,,15
"丁铎尔现象",,,1
"蔚蓝的天空",,,1
"陈自瑶",,,176
"瑶瑶",,,176
"赤沙印记",,,176
"耀舞长安",,,176
"王浩信",,,176
"蔡淇俊",,,176
"血色谜情",,,176
"一蚊鸡保镖",,,176
"爱上我吧",,,176
"宦海奇官",,,176
"寒山潜龙",,,176
"师父·明白了",,,176
"任家弄",,,22
"二七惨案",,,22
1923年2月7日,,,22
"救火弄",,,22
"水木",,,23
"端木",,,23
10月21日,,,23
"杂锦寿司",,,23
"拉面",,,23
DVD-R,,,5
"拉尼娜现象",,,8
"陈松伶",,,176
1971年1月21日,,,176
"《笑看风云》",,,176
"张铎",,,176
"全职没女",,,176
"单亲妈妈",,,176
"血未冷",,,176
"亲家",,,176
"二分之一缘分",,,176
"生命天使",,,176
"公私恋事多",,,176
"天蝎行动",,,176
"大澳的天空",,,176
"忠奸老实人",,,176
"一屋贪钱人",,,176
"杀手狂龙",,,176
"生命因爱动听",,,176
"咫尺疑魂",,,176
"鬼马校园",,,176
"二拍",,,5
"凌濛初",,,5
"空时分组编码",,,14
"北普陀影视城",,,16
"严家弄",,,22
"京剧",,,22
"《打严嵩》",,,22
"王致和[腐乳产品品牌]",,,14
"王致和臭豆腐",,,14
"艾奈斯·本·马立克",,,16
612年,,,16
"二难推理",,,1
"假言选言推理",,,1
"表达方式",,,5
"写作",,,5
"坛弄",,,16
"二茂铁",,,1
CD-RW,,,1
"艾什尔里",,,3
"战鸽快飞",,,2
Valiant,,,2
2003年1月2日,,,2
"加里·查普曼",,,2
2005年3月25日,,,2
"陈振华",,,176
1977年5月8日,,,176
"庄思明",,,176
"牟凤彬",,,176
"绅士大盗",,,176
"绝命之旅",,,176
"遍地狼烟",,,176
"每个人都有秘密",,,176
"聊斋3之江城",,,176
"间体",,,8
"中体",,,8
"二氯甲烷",,,5
DCM,,,5
"工业原料",,,5
"陈宝莲[中国香港女演员]",,,176
Pauline Chan,,,176
"赵静",,,176
"莫少聪",,,176
"黄任中",,,176
"新武则天外传",,,176
"艳降勾魂",,,176
"兰桂坊7公主",,,176
"偶遇",,,176
"省港流莺",,,176
"现代情欲篇之换妻档案",,,176
"火舞风云之北妹",,,176
"摧花神龙教",,,176
"剑奴",,,176
"风起云涌之情迷香江",,,176
"魔域欢喜教",,,176
"三剑侠与飞机妹",,,176
"大昅嘢",,,176
"十大枪击要犯之杀生状元",,,176
"奸魔",,,176
"我来自北京",,,176
"四眼天鸡[2005年马克·丁达尔执导的动画电影]",,,2
2005年10月30日,,,2
"尸蜡",,,5
"低",,,5
"王仁甫[台湾娱乐明星]",,,23
Zax,,,23
FF,,,23
1980年8月28日,,,23
"乔杰立",,,23
"季芹",,,23
"王禹心",,,23
"西街少年电视原声带",,,23
"天文动力学",,,1
"张居正[明朝大臣]",,,3
1525年,,,3
"上柱国",,,3
"武夷肉桂",,,14
"行星物理学",,,3
"惊弓之鸟[汉语成语]",,,5
"隆兴寺[河北省正定县隆兴寺]",,,16
"古建筑及历史纪念建筑物",,,16
"二硫化钼",,,1
"植物进化历程",,,5
"瞻园",,,3
"陈秒英",,,3
"大傻",,,176
"李修贤",,,176
"护龙迷情",,,176
"喜马拉亚星",,,176
"莫负青春",,,176
"色戒天使",,,176
"跑路威龙",,,176
"毁尸灭迹",,,176
"失枪72小时",,,176
"人鬼殊途之无头鬼夫",,,176
"水浒笑传之黑店寻宝",,,176
"暴风少年之三大家族",,,176
"魔影",,,176
"古惑仔之在走马岗的日子",,,176
"阴阳路三之升棺发财",,,176
"魔图",,,176
"元洲街王后",,,176
"赌圣2：街头赌圣",,,176
"少林十八小铜人",,,176
"月黑风高",,,176
"花街泪",,,176
"奸人世家",,,176
999谁是凶手,,,176
"赤裸狂花",,,176
"神探干湿褛",,,176
"蜜桃成熟时",,,176
93街头霸王,,,176
"走佬威龙",,,176
"油尖少爷",,,176
"花货",,,176
"积奇玛莉",,,176
"着牛仔裤的钟馗",,,176
"福星威龙",,,176
"猛鬼狐狸精",,,176
"捉鬼专门店",,,176
"僵尸福星仔",,,176
"雷霆扫穴",,,176
"贼圣",,,176
"老表发钱寒",,,176
"无悔行动",,,176
"皇家赌船",,,176
"龙蛇争霸",,,176
"春满风波楼",,,176
"摩登亲家",,,176
"僵尸医生",,,176
"朋党",,,176
"轰天龙虎会",,,176
"爱人同志",,,176
"我在江湖",,,176
"火舞俪人",,,176
"黑道福星",,,176
"最佳男朋友",,,176
"伴我狂奔",,,176
"阴宅凶灵",,,176
"好女十八嫁",,,176
"黑海霸王花",,,176
"赤胆情",,,176
"吉屋藏娇",,,176
"龙虎智多星",,,176
"铁血骑警",,,176
"英雄好汉",,,176
"省港旗兵续集兵分两路",,,176
"代客泊车",,,176
"皇家饭",,,176
"茅山学堂",,,176
"流氓公仆",,,176
"吉人天相",,,176
"公仆",,,176
"上天救命",,,176
"少爷威威",,,176
"赤沙印记@四叶草",,,176
"绿色冰箱",,,1
"黑体辐射",,,1
"普朗克辐射定律",,,1
"植物人",,,1
"二连浩特",,,3
"新华大街",,,3
"二连站",,,3
"刘富华[东兴市人民政府副市长、党组成员]",,,3
18号,,,15
"马全智[河南新野县医院院长]",,,3
"成农",,,4
"深圳市",,,4
"郑智化",,,23
"水手",,,23
"蜗牛的家",,,23
"年轻时代",,,23
"落泪的戏子",,,23
"夜未眠",,,23
"游戏人间",,,23
"烟斗阿兄",,,23
"张钰雅",,,23
"太阳物理学",,,1
"二律背反[伊曼努尔·康德所提哲学概念]",,,1
"二化螟",,,8
"螟蛾科",,,8
"宇宙化学",,,1
"舍近求远",,,5
"圣·帕特里克节",,,3
"圣帕特里克节",,,3
3月17日,,,3
Peking,,,3
"雨[自然现象]",,,226
rain,,,226
"本·华莱士",,,15
"赋得古原草送别[白居易诗作]",,,5
"《赋得古原草送别》",,,5
"《草》",,,5
"湖北理工学院",,,29
"李社教",,,29
"上官[汉语词汇]",,,5
"拉科西·马加什",,,3
1971年2月5日,,,3
"匈牙利共产党",,,3
"匈牙利劳动人民党",,,3
"匈牙利社会主义工人党",,,3
"王磊[北京公安局党委委员，警卫局局长、党委书记]",,,3
"海底总动员[美国2003年安德鲁·斯坦顿执导电影]",,,2
"华特·迪士尼影片公司",,,2
"二·二八事件",,,22
1947年2月28日,,,22
"克拉玛依[新疆地级市]",,,16
"黑油山",,,16
0990,,,16
"克拉玛依机场",,,16
"克拉玛依站",,,16
"摇滚中国乐势力",,,2
"香港红磡体育馆",,,2
1994年12月17日,,,2
"二端口网络",,,1
"艾什尔里派",,,16
"世界格局",,,22
"巩晓彬",,,15
